Time_Secs	Lat	Long	Alt
67770	45.01116944	128.5225056	17467
67781	45.01114444	128.5362861	17571
67791	45.01111944	128.54885	17650
67802	45.01108889	128.5627222	17734
67812	45.01105278	128.5753722	17814
67823	45.01101389	128.5893194	17904
67833	45.01097778	128.6020278	17985
67844	45.01094167	128.6160528	18069
67854	45.01091389	128.6288528	18146
67865	45.01088611	128.642975	18235
67875	45.01086111	128.6558139	18326
67886	45.01084444	128.6699306	18421
67896	45.01081944	128.6827694	18503
67907	45.01078056	128.6969111	18564
67917	45.01075278	128.7099722	18570
67928	45.01073889	128.7245972	18574
67938	45.01073889	128.7381111	18585
67949	45.01073889	128.7532056	18590
67959	45.01074444	128.7671722	18587
67970	45.01074722	128.7827389	18610
67980	45.01073889	128.7970639	18621
67991	45.01072778	128.8130278	18624
68001	45.01071111	128.827725	18625
68012	45.01070556	128.8440972	18625
68022	45.01068889	128.8591556	18626
68033	45.01065556	128.8759222	18608
68043	45.01061667	128.8913194	18613
68054	45.01056389	128.9083722	18625
68064	45.01051111	128.9239722	18634
68075	45.01044167	128.9412278	18649
68086	45.01036111	128.9585694	18659
68096	45.01028056	128.9744306	18662
68107	45.01018889	128.9919639	18666
68117	45.01009722	129.0079861	18663
68128	45.01000556	129.0257028	18656
68138	45.00991944	129.0418833	18654
68149	45.00983056	129.0597389	18657
68159	45.00974444	129.0760278	18658
68170	45.00964722	129.0939917	18661
68180	45.00955833	129.1103583	18664
68191	45.00945	129.1284139	18663
68201	45.00934167	129.1448667	18663
68212	45.00921944	129.163	18663
68222	45.0091	129.1795167	18663
68233	45.00895278	129.1977111	18665
68243	45.00880556	129.2142861	18664
68254	45.00863611	129.2325611	18663
68264	45.00848333	129.2492056	18665
68275	45.00831111	129.2675194	18653
68285	45.00815278	129.2841222	18639
68296	45.00797778	129.3023028	18632
68306	45.00780833	129.3187444	18634
68317	45.00761944	129.3367361	18637
68327	45.00744722	129.3530278	18638
68338	45.00726389	129.3708917	18636
68348	45.00710278	129.3870944	18635
68359	45.00692778	129.4048556	18642
68369	45.00676667	129.4209222	18655
68380	45.00658611	129.438525	18659
68390	45.00641944	129.4545111	18651
68401	45.00623333	129.4720778	18647
68411	45.00606389	129.4880278	18644
68422	45.00587778	129.5055556	18634
68433	45.00568889	129.5230583	18631
68443	45.00551944	129.5389444	18628
68454	45.00534167	129.5563944	18625
68464	45.00517778	129.5722194	18627
68475	45.00498333	129.5895889	18631
68485	45.0048	129.6053694	18626
68496	45.00457778	129.6227278	18618
68506	45.00434722	129.6385028	18616
68517	45.00407778	129.6558139	18630
68527	45.003825	129.6715194	18634
68538	45.00355	129.6887861	18635
68548	45.00330556	129.7044639	18639
68559	45.00305833	129.7216972	18641
68569	45.00284444	129.7373556	18638
68580	45.00261111	129.7545722	18636
68590	45.00241389	129.7702111	18638
68601	45.00220278	129.7874056	18636
68611	45.00201111	129.8030361	18630
68622	45.0018	129.820225	18632
68632	45.0016	129.8358306	18634
68643	45.00137778	129.8529972	18632
68653	45.00118056	129.8686028	18633
68664	45.00095278	129.8857583	18636
68674	45.00073611	129.9013472	18637
68685	45.00048889	129.9184722	18636
68695	45.00025833	129.9340167	18638
68706	44.99999722	129.9510944	18640
68716	44.99975556	129.9666028	18640
68727	45.00038056	129.9835722	18627
68737	45.00314167	129.9984306	18624
68748	45.00860833	130.0134306	18628
68759	45.01641111	130.0263139	18640
68769	45.02450556	130.0367472	18662
68780	45.03333611	130.0482861	18664
68790	45.04131389	130.0588694	18657
68801	45.05003611	130.0706139	18646
68811	45.05791944	130.0813806	18642
68822	45.06654444	130.0933	18639
68832	45.07433333	130.1041944	18638
68843	45.08286111	130.1162194	18640
68853	45.09057778	130.1271778	18638
68864	45.09904722	130.1392583	18636
68874	45.10672778	130.1502722	18632
68885	45.11518056	130.1624111	18627
68895	45.12286389	130.1734472	18631
68906	45.13131111	130.185575	18636
68916	45.13899444	130.1965806	18637
68927	45.14746111	130.208675	18635
68937	45.15516667	130.2196639	18631
68948	45.16365556	130.2317472	18627
68958	45.17138056	130.2427417	18624
68969	45.17987778	130.2548361	18627
68979	45.18761111	130.2658194	18630
68990	45.19611944	130.2778861	18632
69000	45.20385278	130.2888472	18631
69011	45.21236111	130.3009028	18626
69021	45.22009722	130.3118694	18623
69032	45.22860833	130.3239361	18620
69042	45.23635278	130.3349139	18614
69053	45.24487222	130.3469889	18616
69063	45.25261111	130.3579611	18622
69074	45.26110556	130.3700139	18634
69084	45.26881111	130.3809556	18640
69095	45.27728333	130.3929889	18643
69105	45.28498611	130.4039389	18640
69116	45.29346389	130.4160056	18630
69127	45.30194444	130.4280972	18622
69137	45.30966389	130.4390889	18627
69148	45.31813056	130.4511639	18631
69158	45.32581667	130.4621389	18624
69169	45.33428889	130.4742444	18619
69179	45.34198611	130.4852528	18621
69190	45.35043889	130.49735	18621
69200	45.35812778	130.5083556	18626
69211	45.36657778	130.5204694	18619
69221	45.37426389	130.5314944	18617
69232	45.38272222	130.5436194	18614
69242	45.39043056	130.5545972	18608
69253	45.39896111	130.5666222	18611
69263	45.40673889	130.5775222	18611
69274	45.41530278	130.5894806	18613
69284	45.42309167	130.6003361	18610
69295	45.43166389	130.6122806	18602
69305	45.439475	130.6231556	18609
69316	45.44803889	130.6351028	18617
69326	45.45580278	130.6459639	18618
69337	45.4643	130.6579472	18610
69347	45.47198611	130.6688917	18601
69358	45.48039444	130.6809778	18608
69368	45.48801111	130.6920111	18620
69379	45.49635833	130.7041889	18614
69389	45.50391389	130.7153028	18607
69400	45.51222222	130.7275778	18594
69410	45.51978611	130.7387917	18582
69421	45.52811944	130.7511556	18578
69431	45.53568889	130.7623833	18589
69442	45.54402222	130.7747194	18595
69452	45.55161111	130.7859056	18601
69463	45.55995833	130.79815	18594
69474	45.56837222	130.8103389	18444
69484	45.57611389	130.8214306	18298
69495	45.58468056	130.8335889	18165
69505	45.59248889	130.8445972	18010
69516	45.60111111	130.8566444	17824
69526	45.60895278	130.8675389	17683
69537	45.61755833	130.8794389	17538
69547	45.62533889	130.8901944	17400
69558	45.63384444	130.9020194	17242
69568	45.64152778	130.9128028	17070
69579	45.64996944	130.9247389	16888
69589	45.65761111	130.9356389	16733
69600	45.66598056	130.9476361	16574
69610	45.67354722	130.9585472	16437
69621	45.68182222	130.9705306	16280
69631	45.68932222	130.9814306	16125
69642	45.69756944	130.9934806	15937
69652	45.70508611	131.0044778	15769
69663	45.71336111	131.0166194	15586
69673	45.72090556	131.0276806	15423
69684	45.72922222	131.0398306	15257
69694	45.73677778	131.05085	15112
69705	45.745075	131.0629278	14952
69715	45.75261111	131.0738889	14792
69726	45.76091389	131.0859917	14610
69736	45.76846389	131.0970167	14447
69747	45.77676111	131.1091694	14268
69757	45.78431111	131.1202278	14107
69768	45.792625	131.1324	13925
69778	45.80020833	131.1434972	13749
69789	45.80858333	131.1557361	13551
69799	45.81621389	131.1668639	13391
69810	45.82458056	131.1789889	13204
69821	45.83287778	131.1909139	13005
69831	45.84034167	131.201625	12819
69842	45.84847222	131.2132778	12605
69852	45.85581389	131.2237944	12408
69863	45.86379722	131.2353083	12194
69873	45.87100278	131.2457194	11999
69884	45.87885556	131.2571694	11779
69894	45.88596389	131.2675833	11578
69905	45.89375278	131.2790361	11356
69915	45.90081944	131.2894528	11153
69926	45.90856389	131.3008806	10935
69936	45.91558611	131.3112444	10736
69947	45.92327222	131.3225778	10557
69957	45.93017778	131.3327417	10421
69968	45.93764167	131.3437306	10291
69978	45.94430278	131.3535556	10166
69989	45.95147222	131.3641556	10112
69999	45.95774722	131.3734389	10082
70010	45.96439444	131.3832806	10051
70020	45.97033611	131.3923694	10073
70031	45.97678056	131.4024111	10106
70041	45.98269167	131.4116417	10129
70052	45.98921111	131.4219639	10182
70062	45.99517222	131.4315944	10281
70073	46.00174167	131.4423472	10440
70083	46.00774444	131.4521722	10585
70094	46.01440278	131.4629972	10758
70104	46.02050278	131.4728083	10914
70115	46.02728333	131.4835472	11088
70125	46.03350556	131.4932528	11242
70136	46.04043333	131.5038722	11409
70146	46.04679444	131.5134861	11554
70157	46.05383889	131.5240444	11711
70168	46.06093889	131.5346306	11856
70178	46.06745	131.5443222	11976
70189	46.07466389	131.5550472	12109
70199	46.08126389	131.5648444	12236
70210	46.08856667	131.5756472	12378
70220	46.09523889	131.5855194	12503
70231	46.10260556	131.5964083	12642
70241	46.10931389	131.6063306	12775
70252	46.11669444	131.6172667	12918
70262	46.12341111	131.6272389	13045
70273	46.13080278	131.6382361	13184
70283	46.13749444	131.6481861	13357
70294	46.14481111	131.6590861	13501
70304	46.15145278	131.6689833	13654
70315	46.15871111	131.6798111	13826
70325	46.16527222	131.6896306	13970
70336	46.17246944	131.7004222	14131
70346	46.17898889	131.7101944	14283
70357	46.18615	131.7209389	14424
70367	46.19265278	131.7307139	14556
70378	46.19979722	131.7414583	14708
70388	46.20628611	131.7512306	14837
70399	46.21342222	131.7619889	14981
70409	46.21992222	131.7718139	15099
70420	46.22709167	131.7826722	15228
70430	46.23362222	131.7925639	15353
70441	46.24081667	131.8034472	15496
70451	46.24734444	131.8133361	15630
70462	46.25451944	131.8241833	15771
70472	46.26103889	131.8340361	15897
70483	46.26821111	131.8448611	16034
70493	46.27473333	131.8547028	16143
70504	46.28192778	131.8655389	16265
70515	46.28912222	131.8764028	16383
70525	46.29566944	131.8863083	16485
70536	46.30288333	131.8972278	16597
70546	46.30945556	131.9071611	16706
70557	46.31668889	131.9180833	16827
70567	46.32326111	131.928	16936
70578	46.33048889	131.9388944	17059
70588	46.33705	131.9487806	17178
70599	46.34424722	131.9596472	17298
70609	46.35079722	131.9695556	17387
70620	46.35816111	131.980775	17296
70630	46.36512778	131.9914278	17164
70641	46.373175	132.0035722	16932
70651	46.38075	132.0147972	16762
70662	46.389275	132.0272083	16586
70672	46.39713333	132.0384694	16413
70683	46.40586944	132.0508389	16226
70693	46.41385	132.0620528	16064
70704	46.42260278	132.0743472	15856
70714	46.43053333	132.0855417	15666
70725	46.43920556	132.0978639	15470
70735	46.44703333	132.1090639	15295
70746	46.45556111	132.1213917	15113
70756	46.46324722	132.1325722	14948
70767	46.47160556	132.1448861	14772
70777	46.47913333	132.1560694	14609
70788	46.48735278	132.1683778	14414
70798	46.49479444	132.1795972	14228
70809	46.50296111	132.1919694	14035
70819	46.51034722	132.2032139	13883
70830	46.51838611	132.2155056	13763
70840	46.52559722	132.2265639	13652
70851	46.53343889	132.2386028	13529
70861	46.54054444	132.2495306	13351
70872	46.54836667	132.2614667	13153
70883	46.55616389	132.2732833	12968
70893	46.56319444	132.2838667	12828
70904	46.57083889	132.2953778	12643
70914	46.57773056	132.305775	12469
70925	46.58526111	132.3171528	12290
70935	46.59201111	132.3273861	12153
70946	46.59933056	132.3385111	12004
70956	46.60587778	132.3485194	11870
70967	46.61298056	132.3594222	11720
70977	46.61934722	132.3692472	11596
70988	46.62626389	132.3799611	11442
70998	46.63251389	132.3896778	11288
71009	46.63936944	132.4003556	11127
71019	46.645575	132.4100194	10983
71030	46.65238611	132.4206222	10805
71040	46.65858611	132.4302722	10637
71051	46.66542778	132.4408944	10443
71061	46.671675	132.4505528	10271
71072	46.67853889	132.4611722	10089
71082	46.68479722	132.4708722	9938
71093	46.69170556	132.4815944	9771
71103	46.69801944	132.4913611	9620
71114	46.70499722	132.5021722	9430
71124	46.71139722	132.5120722	9266
71135	46.71848611	132.5230167	9089
71145	46.72496111	132.5330167	8937
71156	46.73209167	132.5440528	8772
71166	46.73859722	132.5541361	8618
71177	46.74579167	132.5652778	8453
71187	46.75236389	132.5754306	8297
71198	46.75963889	132.5866444	8123
71209	46.76694722	132.5979056	7955
71219	46.77358333	132.6081139	7798
71230	46.78086111	132.6193306	7621
71240	46.78745278	132.6295139	7465
71251	46.79468889	132.6406611	7298
71261	46.80126389	132.6507389	7144
71272	46.80849722	132.6617889	6970
71282	46.81504722	132.6717639	6803
71293	46.82220833	132.6826056	6597
71303	46.82868056	132.6924028	6397
71314	46.83575556	132.7032083	6155
71324	46.84215556	132.7130806	5960
71335	46.84917778	132.7239083	5755
71345	46.85552778	132.7337278	5571
71356	46.86248056	132.7444972	5369
71366	46.86876389	132.7542556	5189
71377	46.87564444	132.7649306	4991
71387	46.88186944	132.7745889	4807
71398	46.88869444	132.7851556	4608
71408	46.89487222	132.7947389	4430
71419	46.90163889	132.8052722	4228
71429	46.90779167	132.8148667	4035
71440	46.91457778	132.8254417	3821
71450	46.92077778	132.8350528	3639
71461	46.92762222	132.8456056	3438
71471	46.93386944	132.8552028	3261
71482	46.94072222	132.8657306	3082
71492	46.94694722	132.8752778	2904
71503	46.95381111	132.8858472	2689
71513	46.96009444	132.895525	2500
71524	46.96701111	132.9061639	2317
71534	46.97328056	132.9157694	2156
71545	46.98013889	132.9262944	1991
71556	46.98690833	132.93665	1876
71566	46.99289444	132.9458861	1795
71577	46.99933889	132.95595	1720
71587	47.00512222	132.9652444	1713
71598	47.01145278	132.9755694	1687
71608	47.01724444	132.9850694	1649
71619	47.02364167	132.9956778	1688
71629	47.02950833	133.0055333	1740
71640	47.036075	133.0166361	1765
71650	47.04215556	133.0269222	1815
71661	47.04890556	133.0383361	1926
71671	47.05505278	133.0486139	2135
71682	47.06174722	133.0597889	2358
71692	47.06780278	133.0699667	2558
71703	47.07442222	133.0811861	2796
71713	47.08041389	133.0913167	3017
71724	47.08697778	133.1023222	3268
71734	47.09293889	133.1122472	3473
71745	47.09951944	133.1230972	3692
71755	47.10551667	133.1328917	3895
71766	47.11212778	133.14355	4128
71776	47.11812778	133.1531222	4340
71787	47.12471111	133.1635556	4564
71797	47.13069444	133.1729972	4754
71808	47.13727222	133.1833472	4956
71818	47.14324722	133.1927528	5132
71829	47.14982222	133.2031333	5314
71839	47.15580556	133.2126	5482
71850	47.16238611	133.2230222	5664
71860	47.16836389	133.2325056	5825
71871	47.17493889	133.2429528	5998
71881	47.18090556	133.2524389	6165
71892	47.18745278	133.2628722	6346
71903	47.19398056	133.2732611	6540
71913	47.1999	133.2826028	6731
71923	47.20576667	133.2918222	6923
71934	47.21216111	133.3018417	7124
71944	47.21791389	133.3108444	7311
71955	47.22416111	133.3206778	7498
71966	47.23035833	133.3305278	7662
71976	47.23595833	133.3395556	7801
71987	47.24209444	133.3495111	7975
71997	47.24764167	133.3585472	8144
72008	47.25371944	133.3684472	8337
72018	47.25923611	133.3774111	8510
72029	47.26528889	133.3873056	8709
72039	47.2708	133.3963528	8877
72050	47.27688056	133.4063306	9071
72060	47.28242778	133.4153917	9247
72071	47.28853889	133.4253278	9434
72081	47.29410278	133.4343528	9607
72092	47.30023056	133.4442722	9786
72102	47.30580556	133.4532528	9962
72113	47.31193056	133.4630722	10163
72123	47.31749167	133.4719639	10325
72134	47.32362778	133.4818056	10486
72144	47.32923056	133.4907806	10648
72155	47.33540278	133.5006611	10817
72165	47.34102778	133.5096528	10975
72176	47.34722222	133.51955	11151
72186	47.35284722	133.5285361	11307
72197	47.35902778	133.5384028	11481
72207	47.36464444	133.5473833	11635
72218	47.37081944	133.5572667	11802
72228	47.37644722	133.5662861	11938
72239	47.38266389	133.5762361	12108
72250	47.38888889	133.5862111	12286
72260	47.39455556	133.5953139	12447
72271	47.40080556	133.6053528	12625
72281	47.40651111	133.6144944	12790
72292	47.41280833	133.6245944	12948
72302	47.41855833	133.6338278	13092
72313	47.42491111	133.6440194	13265
72323	47.43069444	133.6532694	13439
72334	47.43705278	133.6634528	13627
72344	47.44283611	133.6726972	13797
72355	47.44920278	133.6828639	13975
72365	47.45498889	133.6921278	14126
72376	47.46134722	133.7023361	14294
72386	47.46712778	133.7116361	14445
72397	47.47348056	133.7218694	14612
72407	47.47925278	133.7311778	14758
72418	47.48559167	133.7414556	14919
72428	47.49135556	133.7508111	15063
72439	47.49771111	133.7611333	15213
72449	47.50350556	133.7705389	15349
72460	47.50988889	133.7809028	15500
72470	47.51570833	133.7903472	15634
72481	47.52212778	133.8007444	15794
72491	47.52795556	133.8101389	15949
72502	47.53434444	133.8204139	16118
72512	47.54013333	133.8297444	16259
72523	47.5465	133.8400111	16411
72533	47.55228611	133.8493472	16540
72544	47.55865278	133.8596583	16680
72554	47.56444444	133.8690444	16818
72565	47.57080556	133.8793611	16972
72575	47.57657778	133.8887139	17113
72586	47.58293056	133.8990056	17258
72597	47.58927778	133.9093194	17393
72607	47.59505833	133.9186944	17528
72618	47.60139722	133.9289417	17686
72628	47.60714444	133.9382222	17819
72639	47.61345278	133.9484556	17947
72649	47.61918611	133.9577917	18065
72660	47.62548889	133.9680722	18200
72670	47.63123056	133.97745	18306
72681	47.637575	133.9878389	18408
72691	47.64336389	133.9973361	18510
72702	47.64976111	134.0078139	18624
72712	47.65559444	134.0173722	18720
72723	47.66203889	134.0279111	18844
72733	47.66791111	134.0374861	18964
72744	47.67436944	134.0479944	19088
72754	47.68024722	134.0575472	19197
72765	47.68671389	134.0680667	19320
72775	47.69258611	134.0776194	19431
72786	47.69904167	134.0880889	19556
72796	47.70489722	134.0975861	19672
72807	47.71132778	134.108025	19788
72817	47.71715833	134.1175361	19891
72828	47.72356667	134.1280194	19997
72838	47.72938889	134.1375778	20094
72849	47.73578611	134.1481278	20199
72859	47.74160556	134.1577306	20290
72870	47.74801944	134.1682972	20387
72880	47.75386111	134.1778833	20495
72891	47.76033611	134.1885306	20485
72901	47.76641944	134.1985806	20433
72912	47.77326667	134.2098361	20409
72922	47.77965833	134.2203306	20350
72933	47.78684722	134.2321222	20322
72944	47.79417778	134.2441028	20304
72954	47.80093611	134.25515	20278
72965	47.80847778	134.26745	20283
72975	47.81540556	134.2787056	20294
72986	47.82309167	134.2911861	20300
72996	47.83014167	134.3025778	20284
73007	47.83794444	134.3151306	20286
73017	47.84508056	134.3265806	20277
73028	47.85295556	134.3392222	20235
73038	47.86016944	134.3507278	20127
73049	47.86814167	134.3633944	20018
73059	47.87541389	134.3749111	19900
73070	47.88343889	134.3875444	19761
73080	47.89073889	134.3990028	19642
73091	47.89874722	134.4115778	19520
73101	47.90599722	134.4229806	19411
73112	47.91393056	134.4355333	19281
73122	47.92111389	134.4469833	19150
73133	47.92900556	134.4596722	18983
73143	47.93617222	134.4713111	18836
73154	47.94403333	134.4841806	18689
73164	47.95115833	134.4959167	18559
73175	47.95897222	134.5088306	18427
73185	47.96606389	134.5205889	18275
73196	47.97391667	134.5336556	18028
73206	47.98111944	134.5456306	17809
73217	47.98907778	134.5588694	17583
73227	47.99634167	134.5709278	17390
73238	48.00434444	134.584175	17188
73248	48.01163889	134.5961861	17002
73259	48.01968056	134.6093556	16820
73269	48.02695	134.6212028	16698
73280	48.03487222	134.6340806	16630
73291	48.0425	134.6463306	16764
73301	48.04905278	134.656775	16967
73312	48.05589167	134.6679083	17068
73322	48.06185556	134.6779	17122
73333	48.06824444	134.6888444	17178
73343	48.07392778	134.6988222	17214
73354	48.08006389	134.7097667	17250
73364	48.08560833	134.7198278	17229
73375	48.091725	134.7311361	17215
73385	48.09733611	134.7415972	17212
73396	48.10359444	134.7532111	17212
73406	48.10938611	134.763825	17215
73417	48.11587778	134.7755306	17219
73427	48.12188056	134.7861917	17223
73438	48.12860556	134.7979361	17224
73448	48.13481944	134.8086306	17224
73459	48.14174167	134.8204306	17226
73469	48.14810278	134.8311917	17231
73480	48.15516944	134.8430611	17235
73490	48.16164167	134.8538889	17237
73501	48.16880833	134.8658361	17239
73511	48.17535833	134.87675	17236
73522	48.1826	134.8888167	17238
73532	48.18921389	134.8998278	17239
73543	48.19651111	134.9119889	17241
73553	48.20316944	134.9230833	17240
73564	48.21051667	134.9353444	17238
73574	48.21721944	134.9465417	17237
73585	48.22461389	134.9589028	17237
73595	48.23135556	134.9701778	17237
73606	48.23878611	134.9826389	17229
73616	48.24577222	134.9938056	17227
73627	48.25416389	135.005425	17233
73638	48.26331667	135.0161861	17238
73648	48.27202222	135.0255222	17221
73659	48.281775	135.0356472	17212
73669	48.29075278	135.0447333	17213
73680	48.30071111	135.0546417	17213
73690	48.30981944	135.0636139	17215
73701	48.31986944	135.0734611	17216
73711	48.32901667	135.0824361	17215
73722	48.33908889	135.0923278	17216
73732	48.34823889	135.1013361	17224
73743	48.35829167	135.1112861	17221
73753	48.36743611	135.1203833	17213
73764	48.37749444	135.1304472	17204
73774	48.38663611	135.1396389	17193
73785	48.396675	135.1497722	17201
73795	48.40578333	135.1589861	17207
73806	48.415775	135.1691556	17209
73816	48.42483611	135.1784389	17210
73827	48.43478889	135.1886806	17209
73837	48.44383889	135.1980194	17204
73848	48.45379444	135.2083	17210
73858	48.46283056	135.2176417	17211
73869	48.47278056	135.2279139	17208
73879	48.48183333	135.2372472	17206
73890	48.49179167	135.247525	17204
73900	48.50084444	135.2568639	17205
73911	48.5108	135.2671389	17204
73921	48.51985556	135.276475	17201
73932	48.52982778	135.2867639	17192
73942	48.53890556	135.2961333	17186
73953	48.54890278	135.3064472	17187
73964	48.55890556	135.3167722	17182
73974	48.56801111	135.3261694	17181
73985	48.57801111	135.3365139	17185
73995	48.58708611	135.3459194	17189
74006	48.59705278	135.3562361	17206
74016	48.60610556	135.3656111	17208
74027	48.61606111	135.3759389	17205
74037	48.62511389	135.3853389	17199
74048	48.63508889	135.3956972	17188
74058	48.64416944	135.405125	17184
74069	48.65416111	135.4155056	17181
74079	48.66324722	135.4249361	17181
74090	48.67325556	135.4352722	17183
74100	48.68235278	135.4446806	17180
74111	48.69235278	135.4550389	17176
74121	48.70144722	135.4644833	17171
74132	48.71146389	135.4748833	17167
74142	48.72057778	135.4843417	17165
74153	48.73060556	135.49475	17163
74163	48.73970556	135.5042361	17165
74174	48.74970278	135.5146639	17167
74184	48.75879722	135.5241639	17160
74195	48.76879444	135.5346528	17156
74205	48.77788611	135.5441917	17153
74216	48.78787778	135.5546889	17157
74226	48.79696111	135.564225	17159
74237	48.80695278	135.5747306	17149
74247	48.81605556	135.5842972	17140
74258	48.82608611	135.5948194	17140
74268	48.83520833	135.6043667	17139
74279	48.84525	135.6148722	17135
74289	48.85437778	135.6244278	17136
74300	48.86441389	135.6348861	17139
74310	48.87352222	135.6443361	17139
74321	48.88353611	135.6546972	17138
74332	48.89353611	135.6650556	17132
74342	48.90260833	135.6744889	17128
74353	48.91257222	135.6848778	17126
74363	48.92161667	135.6943361	17124
74374	48.93155556	135.7047667	17122
74384	48.940575	135.7142611	17122
74395	48.95048611	135.7247139	17123
74405	48.95948889	135.7342167	17125
74416	48.96937222	135.7446694	17157
74426	48.97828611	135.7541278	17278
74437	48.98795556	135.7644306	17435
74447	48.99666944	135.7737389	17565
74458	49.00616111	135.7839056	17742
74468	49.01468056	135.7930111	17909
74479	49.02395556	135.8029278	18074
74489	49.03229444	135.8118222	18232
74500	49.04134444	135.82145	18406
74510	49.04944722	135.8300694	18576
74521	49.05823056	135.8393972	18750
74531	49.06611111	135.8478056	18897
74542	49.07468611	135.8569722	19053
74552	49.08236389	135.8651889	19219
74563	49.09068889	135.8741222	19375
74573	49.09818333	135.8821944	19508
74584	49.10635833	135.8910389	19639
74594	49.11375556	135.8990611	19751
74605	49.12187222	135.9078889	19864
74615	49.12923611	135.9159028	19977
74626	49.13733056	135.9246917	20097
74636	49.14470278	135.9326722	20199
74647	49.15281944	135.9414361	20313
74658	49.16093333	135.9501722	20430
74668	49.16829722	135.9580806	20542
74679	49.17639722	135.9667556	20654
74689	49.18376111	135.9746194	20761
74700	49.19183611	135.983225	20882
74710	49.19915556	135.9910194	20987
74721	49.20720833	135.9996306	21048
74731	49.21462778	136.0077056	21051
74742	49.22288889	136.0167	21132
74752	49.23048056	136.0249361	21180
74763	49.23898056	136.0341472	21178
74773	49.24687222	136.0427222	21161
74784	49.25573889	136.0523472	21153
74794	49.26395833	136.0612444	21157
74805	49.27316111	136.0711611	21168
74815	49.28166389	136.0802806	21173
74826	49.29115278	136.0904056	21180
74836	49.29988889	136.0996944	21189
74847	49.30958056	136.1099944	21195
74857	49.31844167	136.1194472	21192
74868	49.32826389	136.1299389	21188
74878	49.33725278	136.1395583	21187
74889	49.34718333	136.1501861	21195
74899	49.35625	136.1598583	21202
74910	49.36624444	136.1705278	21204
74920	49.37536389	136.1802944	21190
74931	49.38543889	136.1910917	21183
74941	49.39464722	136.2009278	21176
74952	49.40481944	136.2117306	21174
74962	49.41408889	136.2215472	21167
74973	49.42431389	136.2323861	21161
74983	49.43362222	136.2422444	21165
74994	49.44384722	136.2530917	21164
75005	49.45405556	136.2639528	21163
75015	49.463325	136.2738306	21164
75026	49.47349444	136.2847	21170
75036	49.48272222	136.2945806	21166
75047	49.49286944	136.3054861	21156
75057	49.50209722	136.3154389	21148
75068	49.51225278	136.3264111	21143
75078	49.52147778	136.3364	21144
75089	49.53161389	136.3474056	21150
75099	49.54082222	136.3574222	21155
75110	49.55094722	136.3684417	21155
75120	49.56014722	136.37845	21157
75131	49.57026944	136.3894722	21154
75141	49.57949167	136.3995056	21146
75152	49.58965278	136.4105694	21140
75162	49.59888889	136.4206139	21146
75173	49.60903889	136.4316444	21152
75183	49.61826389	136.4416528	21151
75194	49.62841389	136.4526583	21144
75204	49.63764444	136.4626722	21135
75215	49.64780556	136.4737083	21122
75225	49.65703889	136.4837583	21115
75236	49.66720278	136.4948472	21106
75246	49.67645	136.5049528	21108
75257	49.68661389	136.5160639	21113
75267	49.69584444	136.5261556	21118
75278	49.70601111	136.5372417	21124
75288	49.71526389	136.5473139	21125
75299	49.72546944	136.558375	21128
75309	49.73473889	136.5684139	21127
75320	49.74493611	136.57945	21122
75330	49.75419722	136.5895111	21116
75341	49.76438056	136.6005972	21112
75352	49.77453611	136.6116889	21115
75362	49.78375	136.6217722	21110
75373	49.79387778	136.6328944	21100
75383	49.80306667	136.6430333	21098
75394	49.81316111	136.6541917	21093
75404	49.82232778	136.6643361	21091
75415	49.83239722	136.6754972	21088
75425	49.84153611	136.6856472	21086
75436	49.85157778	136.6968194	21088
75446	49.86071944	136.7069806	21084
75457	49.87079444	136.7181694	21079
75467	49.87996111	136.7283389	21082
75478	49.89005556	136.7395306	21087
75488	49.89923889	136.7497111	21087
75499	49.90936944	136.7609167	21082
75509	49.91859444	136.7711056	21084
75520	49.92874444	136.7823222	21090
75530	49.93798056	136.7925139	21090
75541	49.94813611	136.8037472	21092
75551	49.95736944	136.8139694	21091
75562	49.96751667	136.8252194	21094
75572	49.97672778	136.8354583	21100
75583	49.98684167	136.8467222	21103
75593	49.99603611	136.8569833	21098
75604	50.00616389	136.8682833	21099
75614	50.015375	136.8785583	21096
75625	50.02552222	136.8898806	21082
75635	50.03474722	136.9002028	21073
75646	50.04489444	136.91155	21080
75656	50.05410556	136.92185	21083
75667	50.06421944	136.9331861	21083
75677	50.07341944	136.9434944	21089
75688	50.08353056	136.9548639	21092
75699	50.09364444	136.9662389	21097
75709	50.10284444	136.9765778	21100
75720	50.11296944	136.9879556	21098
75730	50.12218056	136.9983194	21086
75741	50.13231111	137.0097306	21084
75751	50.14151111	137.0200833	21088
75762	50.15162778	137.0314306	21101
75772	50.16079167	137.0417528	21099
75783	50.17086111	137.0530944	21095
75793	50.18000278	137.0634139	21082
75804	50.19006944	137.0747667	21060
75814	50.19923889	137.0850972	21055
75825	50.20931667	137.0964528	21038
75835	50.21847222	137.1067833	21019
75846	50.22858611	137.1180806	20894
75856	50.23781389	137.1282639	20751
75867	50.24800556	137.1393139	20556
75877	50.25726667	137.1492306	20378
75888	50.26744167	137.1599972	20183
75898	50.27666944	137.1696861	20000
75909	50.28678056	137.1802806	19808
75919	50.29592222	137.1899278	19629
75930	50.30590278	137.2005722	19434
75940	50.31491111	137.2102972	19251
75951	50.32475556	137.2210611	19055
75961	50.33365	137.2308944	18875
75972	50.34338056	137.2417444	18689
